date,wojew,location,new_cases,d_0,new_deaths,new_deaths_c,new_deaths_nc,new_tests_poz,new_recoveries,new_quarantine,new_tests,new_tests_plus,new_tests_minus,new_tests_other
2021-01-26,łódzkie,Piotrków Trybunalski,5,0,0,0,0,32,9,388,64,5,59,0
2021-01-27,łódzkie,Piotrków Trybunalski,10,1,2,2,0,24,5,394,97,10,85,2
2020-12-24,Cały kraj,Polska,13114,3,552,190,362,15080,8002,188151,55581,14543,39730,1308
2020-12-25,Cały kraj,Polska,9077,2,244,66,178,7661,13023,181631,35044,9815,24463,766
2020-12-26,Cały kraj,Polska,5048,1,68,8,60,297,10804,165716,20632,5720,14202,710
2020-12-27,Cały kraj,Polska,3678,0,56,5,51,319,10061,153848,17341,4292,12691,358
2020-12-28,Cały kraj,Polska,3211,0,27,2,25,366,11155,144552,19002,3820,14825,357
2020-12-29,Cały kraj,Polska,7914,2,311,60,251,28031,9792,158414,44673,9246,34545,882
2020-12-30,Cały kraj,Polska,12955,3,565,125,440,17657,4928,161160,54230,14149,38997,1084
2020-12-31,Cały kraj,Polska,13397,3,532,104,428,17905,7841,168692,53703,14557,37831,1315
2021-01-01,Cały kraj,Polska,11008,2,400,122,278,14050,13359,170928,46724,12152,33485,1087
2021-01-02,Cały kraj,Polska,6945,1,102,18,84,441,11784,154006,27604,7722,19196,686
2021-01-03,Cały kraj,Polska,5739,1,61,7,54,672,7831,143466,29618,6702,22279,637
2021-01-04,Cały kraj,Polska,4432,1,42,8,34,338,5310,135305,25436,5225,19574,637
2021-01-05,Cały kraj,Polska,7624,1,341,85,256,33066,4939,156782,48466,8757,38880,829
2021-01-06,Cały kraj,Polska,14151,3,553,144,409,19348,4044,165668,61758,15217,45266,1275
2021-01-08,Cały kraj,Polska,8790,2,332,60,272,22077,12785,168479,50177,10179,38942,1056
2021-01-09,Cały kraj,Polska,10548,2,438,100,338,16429,13071,168496,58371,11952,45261,1158
2021-01-10,Cały kraj,Polska,9410,2,177,41,136,415,9657,156834,43731,10059,32741,931
2021-01-11,Cały kraj,Polska,4622,1,75,10,65,272,6945,150116,26151,5374,20125,652
2021-01-12,Cały kraj,Polska,5569,1,326,93,233,22317,6991,170761,50150,6835,42439,876
2021-01-13,Cały kraj,Polska,9053,2,481,117,364,13735,4907,184488,73911,10008,62669,1234
2021-01-14,Cały kraj,Polska,9436,2,381,92,289,12351,8476,190307,79406,10239,67816,1351
2021-01-15,Cały kraj,Polska,7795,2,386,88,298,11617,13158,190259,73122,8751,63268,1103
2021-01-16,Cały kraj,Polska,7412,1,369,69,300,11188,11819,187925,69348,8468,59651,1229
2021-01-17,Cały kraj,Polska,6055,1,142,37,105,296,7705,178093,55247,6820,47560,867
2021-01-18,Cały kraj,Polska,3271,0,52,11,41,217,10769,173976,25174,3676,21019,479
2021-01-19,Cały kraj,Polska,4835,1,291,60,231,17080,9777,185122,48409,5893,41802,714
2021-01-20,Cały kraj,Polska,6919,1,443,106,337,11207,4595,188242,48317,7625,39862,830
2021-01-21,Cały kraj,Polska,7152,1,419,81,338,10947,6423,190953,47141,7918,38419,804
2021-01-22,Cały kraj,Polska,6640,1,346,76,270,10811,8974,188758,45108,7386,36950,772
2021-01-23,Cały kraj,Polska,6322,1,346,82,264,10670,10089,184639,44490,7029,36723,738
2021-01-24,Cały kraj,Polska,4683,1,110,22,88,307,7934,176192,30965,5187,25208,570
2021-01-25,Cały kraj,Polska,2419,0,38,10,28,193,7401,170854,19945,2743,16877,325
2021-01-26,Cały kraj,Polska,4604,1,264,39,225,17689,6251,177875,42669,5600,36438,631
2021-01-27,Cały kraj,Polska,6789,1,389,97,292,11232,3104,176833,47406,7536,39036,834
2020-12-24,wielkopolskie,Poznań,392,7,23,23,0,440,194,3659,1781,422,1324,35
2020-12-25,wielkopolskie,Poznań,228,4,12,5,7,202,333,3507,1046,253,778,15
2020-12-26,wielkopolskie,Poznań,94,1,6,6,0,6,305,2972,530,114,405,11
2020-12-27,wielkopolskie,Poznań,116,2,10,0,10,5,239,2792,513,135,369,9
2020-12-28,wielkopolskie,Poznań,104,1,0,0,0,5,267,2583,479,118,351,10
2020-12-29,wielkopolskie,Poznań,207,3,2,0,2,690,269,3002,1100,244,842,14
2020-12-30,wielkopolskie,Poznań,421,7,12,11,1,458,92,3206,1368,440,908,20
2020-12-31,wielkopolskie,Poznań,354,6,13,8,5,528,219,3390,1341,380,935,26
2021-01-01,wielkopolskie,Poznań,258,4,5,2,3,427,396,3462,903,288,588,27
2021-01-02,wielkopolskie,Poznań,216,4,4,1,3,13,315,2992,757,234,488,35
2021-01-03,wielkopolskie,Poznań,100,1,7,0,7,31,190,2829,670,124,533,13
2021-01-04,wielkopolskie,Poznań,117,2,3,0,3,15,107,2653,449,142,294,13
2021-01-05,wielkopolskie,Poznań,288,5,3,0,3,897,151,3167,1101,313,766,22
2021-01-06,wielkopolskie,Poznań,439,8,5,1,4,562,117,3418,1479,459,990,30
2021-01-08,wielkopolskie,Poznań,190,3,9,4,5,609,363,3405,1077,239,823,15
2021-01-09,wielkopolskie,Poznań,282,5,7,1,6,435,325,3451,1272,327,911,34
2021-01-10,wielkopolskie,Poznań,230,4,5,2,3,5,243,3154,861,256,582,23
2021-01-11,wielkopolskie,Poznań,100,1,2,0,2,12,231,3037,468,131,319,18
2021-01-12,wielkopolskie,Poznań,136,2,5,4,1,605,142,3568,989,171,794,24
2021-01-13,wielkopolskie,Poznań,237,4,12,12,0,387,142,3888,1319,254,1030,35
2021-01-14,wielkopolskie,Poznań,229,4,13,12,1,341,307,4014,1281,244,1008,29
2021-01-15,wielkopolskie,Poznań,176,3,15,8,7,301,405,3895,1261,197,1050,14
2021-01-16,wielkopolskie,Poznań,150,2,8,4,4,290,316,3709,1221,165,1043,13
2021-01-17,wielkopolskie,Poznań,161,3,12,5,7,7,186,3501,1004,179,810,15
2021-01-18,wielkopolskie,Poznań,52,0,7,0,7,7,294,3474,331,59,267,5
2021-01-19,wielkopolskie,Poznań,106,1,6,2,4,419,253,3635,861,126,722,13
2021-01-20,wielkopolskie,Poznań,149,2,6,6,0,299,113,3767,1097,173,909,15
2021-01-21,wielkopolskie,Poznań,144,2,7,7,0,270,166,3732,735,155,575,5
2021-01-22,wielkopolskie,Poznań,141,2,12,3,9,232,234,3563,830,153,668,9
2021-01-23,wielkopolskie,Poznań,110,2,5,4,1,231,267,3423,884,139,730,15
2021-01-24,wielkopolskie,Poznań,110,2,3,0,3,8,181,3283,619,116,496,7
2021-01-25,wielkopolskie,Poznań,42,0,5,1,4,2,147,3289,333,49,283,1
2021-01-26,wielkopolskie,Poznań,121,2,5,0,5,479,188,3511,961,141,809,11
2021-01-27,wielkopolskie,Poznań,162,3,2,1,1,311,50,3634,941,180,742,19
2020-12-24,podkarpackie,Przemyśl,7,1,1,0,1,6,8,190,50,7,41,2
2020-12-25,podkarpackie,Przemyśl,9,1,0,0,0,5,9,170,52,11,41,0
2020-12-26,podkarpackie,Przemyśl,7,1,0,0,0,0,19,168,47,9,38,0
2020-12-27,podkarpackie,Przemyśl,7,1,0,0,0,0,11,134,34,8,24,2
2020-12-28,podkarpackie,Przemyśl,2,0,0,0,0,0,9,122,23,4,19,0
2020-12-29,podkarpackie,Przemyśl,1,0,0,0,0,40,11,156,31,2,27,2
2020-12-30,podkarpackie,Przemyśl,16,2,0,0,0,16,15,156,92,17,75,0
2020-12-31,podkarpackie,Przemyśl,20,3,0,0,0,17,31,167,78,21,57,0
2021-01-01,podkarpackie,Przemyśl,17,2,1,0,1,15,11,170,76,18,55,3
2021-01-02,podkarpackie,Przemyśl,12,1,1,0,1,0,6,165,67,12,53,2
2021-01-03,podkarpackie,Przemyśl,18,2,0,0,0,0,11,147,67,19,48,0
2021-01-04,podkarpackie,Przemyśl,4,0,0,0,0,0,8,150,42,6,35,1
2021-01-05,podkarpackie,Przemyśl,6,0,1,0,1,38,7,185,57,8,49,0
2021-01-06,podkarpackie,Przemyśl,21,3,0,0,0,28,3,210,109,23,83,3
2021-01-08,podkarpackie,Przemyśl,15,2,1,1,0,17,18,194,83,17,64,2
2021-01-09,podkarpackie,Przemyśl,9,1,0,0,0,15,18,200,57,9,46,2
2021-01-10,podkarpackie,Przemyśl,3,0,1,0,1,0,19,181,74,4,69,1
2021-01-11,podkarpackie,Przemyśl,6,0,0,0,0,0,9,170,53,8,42,3
2021-01-12,podkarpackie,Przemyśl,0,0,1,0,1,10,9,166,50,2,48,0
2021-01-13,podkarpackie,Przemyśl,3,0,0,0,0,10,6,171,80,5,74,1
2021-01-14,podkarpackie,Przemyśl,4,0,1,0,1,12,10,182,77,5,71,1
2021-01-15,podkarpackie,Przemyśl,9,1,0,0,0,12,18,177,81,10,69,2
2021-01-16,podkarpackie,Przemyśl,5,0,0,0,0,5,12,174,79,8,68,3
2021-01-17,podkarpackie,Przemyśl,6,0,1,0,1,0,12,182,114,7,103,4
2021-01-18,podkarpackie,Przemyśl,1,0,0,0,0,0,8,186,23,1,21,1
2021-01-19,podkarpackie,Przemyśl,6,0,1,0,1,18,1,199,80,8,69,3
2021-01-20,podkarpackie,Przemyśl,4,0,0,0,0,12,5,207,71,4,65,2
2021-01-21,podkarpackie,Przemyśl,5,0,2,0,2,19,2,205,61,5,55,1
2021-01-22,podkarpackie,Przemyśl,11,1,0,0,0,11,5,211,54,12,42,0
2021-01-23,podkarpackie,Przemyśl,5,0,2,0,2,14,7,192,54,7,46,1
2021-01-24,podkarpackie,Przemyśl,10,1,0,0,0,0,10,180,66,11,52,3
2021-01-25,podkarpackie,Przemyśl,9,1,0,0,0,0,6,173,42,9,33,0
2021-01-26,podkarpackie,Przemyśl,3,0,0,0,0,19,5,170,39,5,33,1
2021-01-27,podkarpackie,Przemyśl,6,0,0,0,0,17,2,179,72,6,66,0
2020-12-24,mazowieckie,Płock,79,6,5,5,0,81,33,627,249,79,160,10
2020-12-25,mazowieckie,Płock,28,2,0,0,0,52,49,596,69,28,41,0
2020-12-26,mazowieckie,Płock,29,2,3,0,3,0,30,563,97,33,57,7
2020-12-27,mazowieckie,Płock,6,0,0,0,0,0,47,522,52,10,39,3
2020-12-28,mazowieckie,Płock,14,1,0,0,0,0,49,467,51,15,33,3
2020-12-29,mazowieckie,Płock,21,1,0,0,0,155,25,554,96,23,70,3
2020-12-30,mazowieckie,Płock,18,1,0,0,0,79,19,608,80,19,59,2
2020-12-31,mazowieckie,Płock,60,5,4,3,1,92,28,640,240,63,158,19
2021-01-01,mazowieckie,Płock,23,1,10,7,3,97,69,675,106,29,73,4
2021-01-02,mazowieckie,Płock,56,4,1,1,0,1,34,564,130,57,68,5
2021-01-03,mazowieckie,Płock,14,1,0,0,0,4,29,514,81,18,60,3
2021-01-04,mazowieckie,Płock,14,1,0,0,0,0,27,455,72,16,55,1
2021-01-05,mazowieckie,Płock,15,1,2,1,1,159,19,524,137,20,112,5
2021-01-06,mazowieckie,Płock,9,0,0,0,0,87,6,538,104,14,88,2
2021-01-08,mazowieckie,Płock,35,2,1,0,1,98,37,486,179,36,137,6
2021-01-09,mazowieckie,Płock,35,2,1,1,0,83,33,507,157,35,119,3
2021-01-10,mazowieckie,Płock,27,2,0,0,0,0,59,476,125,28,90,7
2021-01-11,mazowieckie,Płock,6,0,0,0,0,2,25,432,59,8,48,3
2021-01-12,mazowieckie,Płock,10,0,3,2,1,93,23,467,101,14,84,3
2021-01-13,mazowieckie,Płock,33,2,2,0,2,44,15,495,224,34,180,10
2021-01-14,mazowieckie,Płock,25,2,0,0,0,42,16,495,278,29,243,6
2021-01-15,mazowieckie,Płock,19,1,0,0,0,30,63,472,247,22,218,7
2021-01-16,mazowieckie,Płock,33,2,0,0,0,62,12,461,356,36,316,4
2021-01-17,mazowieckie,Płock,26,2,0,0,0,0,39,457,184,28,155,1
2021-01-18,mazowieckie,Płock,6,0,0,0,0,0,31,420,39,6,32,1
2021-01-19,mazowieckie,Płock,24,2,0,0,0,61,29,457,140,29,108,3
2021-01-20,mazowieckie,Płock,23,1,6,3,3,60,16,509,144,25,119,0
2021-01-21,mazowieckie,Płock,10,0,0,0,0,30,20,502,98,11,84,3
2021-01-22,mazowieckie,Płock,10,0,0,0,0,39,25,495,99,10,83,6
2021-01-23,mazowieckie,Płock,23,1,0,0,0,33,17,469,172,26,143,3
2021-01-24,mazowieckie,Płock,8,0,0,0,0,0,35,451,57,11,45,1
2021-01-25,mazowieckie,Płock,6,0,0,0,0,0,25,434,55,7,47,1
2021-01-26,mazowieckie,Płock,11,0,0,0,0,62,13,465,110,14,95,1
2021-01-27,mazowieckie,Płock,17,1,4,2,2,44,11,472,105,17,85,3
2020-12-24,mazowieckie,Radom,44,2,0,0,0,56,32,702,343,58,276,9
2020-12-25,mazowieckie,Radom,30,1,1,0,1,44,37,665,252,32,215,5
2020-12-26,mazowieckie,Radom,28,1,0,0,0,0,46,542,124,32,91,1
2020-12-27,mazowieckie,Radom,18,0,0,0,0,0,31,498,67,24,43,0
2020-12-28,mazowieckie,Radom,6,0,0,0,0,3,36,467,83,10,72,1
2020-12-29,mazowieckie,Radom,27,1,0,0,0,143,35,580,304,36,259,9
2020-12-30,mazowieckie,Radom,96,4,4,4,0,117,12,586,419,106,304,9
2020-12-31,mazowieckie,Radom,62,2,4,4,0,88,29,607,346,70,260,16
2021-01-01,mazowieckie,Radom,40,1,2,2,0,67,61,598,333,46,275,12
2021-01-02,mazowieckie,Radom,18,0,0,0,0,2,35,527,115,24,84,7
2021-01-03,mazowieckie,Radom,31,1,0,0,0,3,27,478,269,32,234,3
2021-01-04,mazowieckie,Radom,10,0,0,0,0,1,29,465,126,20,104,2
2021-01-05,mazowieckie,Radom,49,2,1,1,0,142,15,591,304,65,234,5
2021-01-06,mazowieckie,Radom,41,1,0,0,0,93,9,654,400,46,347,7
2021-01-08,mazowieckie,Radom,26,1,1,1,0,107,79,631,427,38,371,18
2021-01-09,mazowieckie,Radom,49,2,5,5,0,70,58,642,293,56,230,7
2021-01-10,mazowieckie,Radom,34,1,0,0,0,1,34,582,301,43,253,5
2021-01-11,mazowieckie,Radom,8,0,0,0,0,1,23,543,87,14,72,1
2021-01-12,mazowieckie,Radom,19,0,2,2,0,91,28,640,267,28,221,18
2021-01-13,mazowieckie,Radom,25,1,4,4,0,61,13,745,547,29,496,22
2021-01-14,mazowieckie,Radom,32,1,1,0,1,54,46,735,751,39,701,11
2021-01-15,mazowieckie,Radom,19,0,8,8,0,51,41,709,441,24,404,13
2021-01-16,mazowieckie,Radom,27,1,0,0,0,53,49,652,389,32,346,11
2021-01-17,mazowieckie,Radom,23,1,0,0,0,2,27,598,378,26,347,5
2021-01-18,mazowieckie,Radom,9,0,0,0,0,1,48,577,114,13,100,1
2021-01-19,mazowieckie,Radom,13,0,0,0,0,74,44,652,215,18,195,2
2021-01-20,mazowieckie,Radom,33,1,6,6,0,50,11,684,258,38,212,8
2021-01-21,mazowieckie,Radom,33,1,2,2,0,59,22,686,262,36,222,4
2021-01-22,mazowieckie,Radom,30,1,0,0,0,47,27,661,276,35,232,9
2021-01-23,mazowieckie,Radom,10,0,1,1,0,52,32,680,244,16,224,4
2021-01-24,mazowieckie,Radom,17,0,1,0,1,0,32,643,244,21,221,2
2021-01-25,mazowieckie,Radom,15,0,0,0,0,3,26,593,98,21,77,0
2021-01-26,mazowieckie,Radom,11,0,0,0,0,82,21,715,193,15,177,1
2021-01-27,mazowieckie,Radom,28,1,1,1,0,50,9,692,326,31,290,5
2020-12-24,śląskie,Ruda Śląska,36,2,3,0,3,64,15,560,140,38,100,2
2020-12-25,śląskie,Ruda Śląska,41,2,0,0,0,23,55,533,111,44,65,2
2020-12-26,śląskie,Ruda Śląska,5,0,0,0,0,0,22,498,28,8,17,3
2020-12-27,śląskie,Ruda Śląska,9,0,0,0,0,0,32,444,40,11,28,1
2020-12-28,śląskie,Ruda Śląska,7,0,0,0,0,0,45,424,48,9,38,1
2020-12-29,śląskie,Ruda Śląska,22,1,0,0,0,122,43,490,129,24,105,0
2020-12-30,śląskie,Ruda Śląska,53,3,5,0,5,62,8,499,165,57,107,1
2020-12-31,śląskie,Ruda Śląska,40,2,3,0,3,51,18,524,166,43,121,2
2021-01-01,śląskie,Ruda Śląska,24,1,0,0,0,29,59,504,99,25,71,3
2021-01-02,śląskie,Ruda Śląska,16,1,0,0,0,0,32,457,45,19,25,1
2021-01-03,śląskie,Ruda Śląska,3,0,0,0,0,0,32,436,48,6,42,0
2021-01-04,śląskie,Ruda Śląska,15,1,0,0,0,0,9,424,88,16,70,2
2021-01-05,śląskie,Ruda Śląska,36,2,0,0,0,100,20,490,156,38,116,2
2021-01-06,śląskie,Ruda Śląska,50,3,0,0,0,69,9,502,192,52,137,3
2021-01-08,śląskie,Ruda Śląska,10,0,3,0,3,90,48,508,98,10,86,2
2021-01-09,śląskie,Ruda Śląska,26,1,0,0,0,45,34,495,182,27,154,1
2021-01-10,śląskie,Ruda Śląska,20,1,0,0,0,1,18,441,92,20,72,0
2021-01-11,śląskie,Ruda Śląska,5,0,1,0,1,0,11,440,51,5,44,2
2021-01-12,śląskie,Ruda Śląska,9,0,2,0,2,74,18,486,120,9,110,1
2021-01-13,śląskie,Ruda Śląska,29,2,0,0,0,34,18,499,242,30,210,2
2021-01-14,śląskie,Ruda Śląska,19,1,0,0,0,43,30,529,301,19,281,1
2021-01-15,śląskie,Ruda Śląska,22,1,5,0,5,43,39,509,326,23,298,5
2021-01-16,śląskie,Ruda Śląska,13,0,3,0,3,33,32,490,217,15,202,0
2021-01-17,śląskie,Ruda Śląska,22,1,0,0,0,0,10,462,141,22,117,2
2021-01-18,śląskie,Ruda Śląska,4,0,0,0,0,0,24,448,41,4,37,0
2021-01-19,śląskie,Ruda Śląska,8,0,0,0,0,62,24,465,117,9,108,0
2021-01-20,śląskie,Ruda Śląska,28,2,0,0,0,36,9,479,171,28,142,1
2021-01-21,śląskie,Ruda Śląska,27,1,5,0,5,35,12,470,145,27,117,1
2021-01-22,śląskie,Ruda Śląska,12,0,0,0,0,28,29,444,122,13,109,0
2021-01-23,śląskie,Ruda Śląska,24,1,0,0,0,33,20,428,102,25,75,2
2021-01-24,śląskie,Ruda Śląska,20,1,0,0,0,4,16,408,73,21,52,0
2021-01-25,śląskie,Ruda Śląska,6,0,0,0,0,0,16,402,71,6,65,0
2021-01-26,śląskie,Ruda Śląska,17,1,0,0,0,56,19,416,138,17,119,2
2021-01-27,śląskie,Ruda Śląska,20,1,3,0,3,45,7,418,154,22,131,1
2020-12-24,śląskie,Rybnik,32,2,1,1,0,33,19,336,142,36,103,3
2020-12-25,śląskie,Rybnik,14,1,0,0,0,16,66,324,41,14,27,0
2020-12-26,śląskie,Rybnik,13,0,0,0,0,0,18,304,35,13,19,3
2020-12-27,śląskie,Rybnik,3,0,0,0,0,1,14,298,52,3,49,0
2020-12-28,śląskie,Rybnik,0,0,0,0,0,0,18,278,46,3,42,1
2020-12-29,śląskie,Rybnik,23,1,2,0,2,58,22,300,120,24,95,1
2020-12-30,śląskie,Rybnik,28,2,4,0,4,50,13,336,116,32,81,3
2020-12-31,śląskie,Rybnik,28,2,4,0,4,32,15,347,168,29,136,3
2021-01-01,śląskie,Rybnik,12,0,2,0,2,14,40,326,55,12,41,2
2021-01-02,śląskie,Rybnik,10,0,0,0,0,0,19,289,33,11,20,2
2021-01-03,śląskie,Rybnik,2,0,0,0,0,0,20,259,19,3,15,1
2021-01-04,śląskie,Rybnik,3,0,0,0,0,0,10,246,37,3,34,0
2021-01-05,śląskie,Rybnik,18,1,0,0,0,79,9,292,139,27,109,3
2021-01-06,śląskie,Rybnik,48,3,4,0,4,44,8,346,233,59,170,4
2021-01-08,śląskie,Rybnik,12,0,0,0,0,37,32,328,174,14,158,2
2021-01-09,śląskie,Rybnik,21,1,2,0,2,24,24,323,149,24,124,1
2021-01-10,śląskie,Rybnik,12,0,0,0,0,1,8,306,70,13,56,1
2021-01-11,śląskie,Rybnik,0,0,0,0,0,1,13,294,25,0,25,0
2021-01-12,śląskie,Rybnik,12,0,2,0,2,44,7,334,160,18,139,3
2021-01-13,śląskie,Rybnik,10,0,3,0,3,19,16,350,92,15,75,2
2021-01-14,śląskie,Rybnik,7,0,1,0,1,24,22,350,316,8,308,0
2021-01-15,śląskie,Rybnik,11,0,2,0,2,26,33,349,273,12,258,3
2021-01-16,śląskie,Rybnik,14,1,1,0,1,21,8,342,151,18,132,1
2021-01-17,śląskie,Rybnik,5,0,0,0,0,0,5,313,99,8,90,1
2021-01-18,śląskie,Rybnik,0,0,0,0,0,1,20,300,32,0,31,1
2021-01-19,śląskie,Rybnik,5,0,2,0,2,28,16,323,115,10,103,2
2021-01-20,śląskie,Rybnik,9,0,2,0,2,20,5,353,114,9,104,1
2021-01-21,śląskie,Rybnik,8,0,1,0,1,17,11,330,129,10,117,2
2021-01-22,śląskie,Rybnik,11,0,0,0,0,22,12,326,120,12,105,3
2021-01-23,śląskie,Rybnik,14,1,1,0,1,28,5,296,129,15,113,1
2021-01-24,śląskie,Rybnik,13,0,0,0,0,0,13,278,57,15,42,0
2021-01-25,śląskie,Rybnik,3,0,0,0,0,0,7,266,23,3,20,0
2021-01-26,śląskie,Rybnik,16,1,3,1,2,59,4,267,123,20,101,2
2021-01-27,śląskie,Rybnik,26,1,0,0,0,26,3,301,148,26,120,2
2020-12-24,podkarpackie,Rzeszów,30,1,5,0,5,40,34,514,298,46,247,5
2020-12-25,podkarpackie,Rzeszów,33,1,0,0,0,20,34,461,182,35,145,2
2020-12-26,podkarpackie,Rzeszów,15,0,0,0,0,0,27,449,57,17,40,0
2020-12-27,podkarpackie,Rzeszów,11,0,0,0,0,0,27,427,63,12,51,0
2020-12-28,podkarpackie,Rzeszów,9,0,0,0,0,0,26,400,62,10,52,0
2020-12-29,podkarpackie,Rzeszów,10,0,0,0,0,75,39,420,160,13,146,1
2020-12-30,podkarpackie,Rzeszów,28,1,2,0,2,59,9,433,193,29,163,1
2020-12-31,podkarpackie,Rzeszów,35,1,2,0,2,49,35,449,200,39,160,1
2021-01-01,podkarpackie,Rzeszów,31,1,5,0,5,44,44,454,195,35,157,3
2021-01-02,podkarpackie,Rzeszów,30,1,0,0,0,0,27,422,156,31,124,1
2021-01-03,podkarpackie,Rzeszów,8,0,0,0,0,0,29,382,80,12,67,1
2021-01-04,podkarpackie,Rzeszów,9,0,0,0,0,1,12,384,90,10,79,1
2021-01-05,podkarpackie,Rzeszów,15,0,5,0,5,101,15,473,163,17,144,2
2021-01-06,podkarpackie,Rzeszów,69,3,1,0,1,56,9,471,324,72,250,2
2021-01-08,podkarpackie,Rzeszów,15,0,1,0,1,61,30,482,235,17,216,2
2021-01-09,podkarpackie,Rzeszów,34,1,0,0,0,57,36,490,348,36,307,5
2021-01-10,podkarpackie,Rzeszów,20,1,0,0,0,0,28,465,156,21,131,4
2021-01-11,podkarpackie,Rzeszów,11,0,0,0,0,0,34,463,134,14,120,0
2021-01-12,podkarpackie,Rzeszów,13,0,3,0,3,64,14,547,206,16,189,1
2021-01-13,podkarpackie,Rzeszów,24,1,2,0,2,39,9,637,431,29,396,6
2021-01-14,podkarpackie,Rzeszów,20,1,4,1,3,47,30,643,345,20,323,2
2021-01-15,podkarpackie,Rzeszów,19,0,3,0,3,30,43,639,315,20,291,4
2021-01-16,podkarpackie,Rzeszów,12,0,2,0,2,32,26,638,192,15,177,0
2021-01-17,podkarpackie,Rzeszów,17,0,0,0,0,0,12,608,238,21,216,1
2021-01-18,podkarpackie,Rzeszów,11,0,0,0,0,0,29,651,87,12,74,1
2021-01-19,podkarpackie,Rzeszów,23,1,0,0,0,68,21,729,205,25,177,3
2021-01-20,podkarpackie,Rzeszów,38,1,4,0,4,38,19,750,255,44,208,3
2021-01-21,podkarpackie,Rzeszów,26,1,2,0,2,48,13,760,237,27,209,1
2021-01-22,podkarpackie,Rzeszów,19,0,3,0,3,39,29,755,238,22,216,0
2021-01-23,podkarpackie,Rzeszów,9,0,0,0,0,33,12,738,193,9,180,4
2021-01-24,podkarpackie,Rzeszów,36,1,0,0,0,0,21,662,199,36,158,5
2021-01-25,podkarpackie,Rzeszów,14,0,0,0,0,0,17,667,94,16,78,0
2021-01-26,podkarpackie,Rzeszów,11,0,0,0,0,81,21,704,236,13,221,2
2021-01-27,podkarpackie,Rzeszów,31,1,1,0,1,44,15,673,242,35,203,4
2020-12-24,mazowieckie,Siedlce,12,1,0,0,0,21,7,296,91,16,72,3
2020-12-25,mazowieckie,Siedlce,11,1,0,0,0,8,17,278,37,12,25,0
2020-12-26,mazowieckie,Siedlce,4,0,0,0,0,0,13,252,18,4,13,1
2020-12-27,mazowieckie,Siedlce,1,0,0,0,0,0,15,252,18,3,15,0
2020-12-28,mazowieckie,Siedlce,4,0,0,0,0,1,19,218,17,4,13,0
2020-12-29,mazowieckie,Siedlce,19,2,0,0,0,38,14,242,105,22,81,2
2020-12-30,mazowieckie,Siedlce,8,1,3,0,3,12,2,237,120,14,105,1
2020-12-31,mazowieckie,Siedlce,10,1,1,0,1,25,28,258,72,12,59,1
2021-01-01,mazowieckie,Siedlce,12,1,2,0,2,23,14,267,72,17,55,0
2021-01-02,mazowieckie,Siedlce,1,0,0,0,0,0,14,240,15,3,12,0
2021-01-03,mazowieckie,Siedlce,9,1,1,0,1,2,9,224,51,12,39,0
2021-01-04,mazowieckie,Siedlce,1,0,0,0,0,0,3,210,21,2,19,0
2021-01-05,mazowieckie,Siedlce,19,2,1,0,1,36,6,224,99,21,77,1
2021-01-06,mazowieckie,Siedlce,15,1,0,0,0,22,5,248,130,19,110,1
2021-01-08,mazowieckie,Siedlce,10,1,0,0,0,23,10,242,65,14,50,1
2021-01-09,mazowieckie,Siedlce,11,1,1,0,1,25,13,210,76,14,61,1
2021-01-10,mazowieckie,Siedlce,5,0,0,0,0,0,13,217,43,5,37,1
2021-01-11,mazowieckie,Siedlce,2,0,0,0,0,2,4,216,33,3,30,0
2021-01-12,mazowieckie,Siedlce,12,1,0,0,0,28,11,255,162,13,145,4
2021-01-13,mazowieckie,Siedlce,6,0,0,0,0,20,4,287,109,8,100,1
2021-01-14,mazowieckie,Siedlce,19,2,1,1,0,19,16,300,301,19,274,8
2021-01-15,mazowieckie,Siedlce,10,1,0,0,0,16,13,292,106,13,93,0
2021-01-16,mazowieckie,Siedlce,7,0,2,0,2,22,6,287,170,9,158,3
2021-01-17,mazowieckie,Siedlce,5,0,1,0,1,0,14,279,110,6,101,3
2021-01-18,mazowieckie,Siedlce,3,0,0,0,0,0,18,274,34,3,31,0
2021-01-19,mazowieckie,Siedlce,13,1,1,0,1,26,10,296,101,19,78,4
2021-01-20,mazowieckie,Siedlce,14,1,0,0,0,29,6,293,87,15,71,1
2021-01-21,mazowieckie,Siedlce,13,1,1,0,1,32,15,293,106,13,90,3
2021-01-22,mazowieckie,Siedlce,20,2,1,0,1,28,9,310,92,27,61,4
2021-01-23,mazowieckie,Siedlce,24,3,1,0,1,27,14,312,79,27,48,4
2021-01-24,mazowieckie,Siedlce,5,0,0,0,0,0,11,318,30,5,25,0
2021-01-25,mazowieckie,Siedlce,1,0,0,0,0,0,9,322,32,1,29,2
2021-01-26,mazowieckie,Siedlce,15,1,2,0,2,29,1,326,75,20,53,2
2021-01-27,mazowieckie,Siedlce,23,2,1,0,1,28,5,309,131,26,101,4
2020-12-24,śląskie,Siemianowice Śląskie,17,2,0,0,0,14,5,191,89,18,69,2
2020-12-25,śląskie,Siemianowice Śląskie,8,1,0,0,0,11,18,191,35,8,26,1
2020-12-26,śląskie,Siemianowice Śląskie,5,0,0,0,0,0,6,156,15,6,8,1
2020-12-27,śląskie,Siemianowice Śląskie,4,0,0,0,0,0,7,143,17,4,13,0
